A,B,C,D,E,F,G,H,I,J,K,L,LF市盈率,M,N,TTM市盈率,买一,买一量,买三,买三量,买二,买二量,买五,买五量,买四,买四量,买盘大单,买盘小单,今开,内盘,动态市盈率,卖一,卖一量,卖三,卖三量,卖二,卖二量,卖五,卖五量,卖四,卖四量,卖盘大单,卖盘小单,均价,外盘,总市值,成交量,成交额,振幅(%),换手率,时间戳,昨收,最低,最高,流通市值,涨停价,涨跌,涨跌幅(%),现价,跌停价,量比,静态市盈率
1201.0,0.89,18.67,4.86,0.51,8.42,7.71,85.84,36.61,13.22,25.63,32.3,6.39,15.4,67.63,90.62,80.53,1998.0,80.49,100.0,80.52,1000.0,80.33,460.0,80.45,943.0,0.075,0.399,79.41,581991.0,90.62,80.58,200.0,80.6,2500.0,80.59,200.0,80.71,200.0,80.61,200.0,0.093,0.432,82.61,518706.0,97.31,1100697.0,9092.8416,6.86,1.31,20220304155956.0,80.0,79.3,84.79,67.5,96.0,0.53,0.66,80.53,64.0,0.64,90.62
