A,B,C,D,E,F,G,H,I,J,K,L,LF市盈率,M,N,TTM市盈率,买一,买一量,买三,买三量,买二,买二量,买五,买五量,买四,买四量,买盘大单,买盘小单,今开,内盘,动态市盈率,卖一,卖一量,卖三,卖三量,卖二,卖二量,卖五,卖五量,卖四,卖四量,卖盘大单,卖盘小单,均价,外盘,总市值,成交量,成交额,振幅(%),换手率,时间戳,昨收,最低,最高,流通市值,涨停价,涨跌,涨跌幅(%),现价,跌停价,量比,静态市盈率
2167.0,1.09,-4.76,-3.04,0.0,-2.94,-0.45,18.47,12.88,-0.73,5.34,-2.85,3.89,80.95,-10.02,-132.07,15.0,1687.0,14.98,311.0,14.99,218.0,14.96,54.0,14.97,152.0,0.06,0.528,15.05,28397.0,296.0,15.01,120.0,15.03,30.0,15.02,29.0,15.05,46.0,15.04,30.0,0.0,0.412,15.05,39007.0,134.4,67404.0,10145.9121,1.99,0.85,20220304161403.0,15.11,14.91,15.21,119.39,16.62,-0.11,-0.73,15.0,13.6,0.63,203.4
