A,B,C,D,E,F,G,H,I,J,K,L,LF市盈率,M,N,TTM市盈率,买一,买一量,买三,买三量,买二,买二量,买五,买五量,买四,买四量,买盘大单,买盘小单,今开,内盘,动态市盈率,卖一,卖一量,卖三,卖三量,卖二,卖二量,卖五,卖五量,卖四,卖四量,卖盘大单,卖盘小单,均价,外盘,总市值,成交量,成交额,振幅(%),换手率,时间戳,昨收,最低,最高,流通市值,涨停价,涨跌,涨跌幅(%),现价,跌停价,量比,静态市盈率
116.0,1.86,-19.94,-5.59,1.0,28.33,19.96,283.75,160.53,-10.89,-6.03,-14.3,11.08,64.44,-27.71,40.07,203.26,51.0,203.19,6.0,203.2,6.0,203.15,1.0,203.18,84.0,0.185,0.317,201.87,30335.0,35.75,203.28,6.0,203.31,1.0,203.3,7.0,203.33,1.0,203.32,17.0,0.14,0.358,203.61,30456.0,2991.2,60790.0,123775.3156,3.19,0.42,20220304161403.0,206.08,201.2,207.78,2976.75,226.69,-2.82,-1.37,203.26,185.47,0.99,49.81
