A,B,C,D,E,F,G,H,I,J,K,L,LF市盈率,M,N,TTM市盈率,买一,买一量,买三,买三量,买二,买二量,买五,买五量,买四,买四量,买盘大单,买盘小单,今开,内盘,动态市盈率,卖一,卖一量,卖三,卖三量,卖二,卖二量,卖五,卖五量,卖四,卖四量,卖盘大单,卖盘小单,均价,外盘,总市值,成交量,成交额,振幅(%),换手率,时间戳,昨收,最低,最高,流通市值,涨停价,涨跌,涨跌幅(%),现价,跌停价,量比,静态市盈率
3038.0,1.46,-13.77,12.4,0.69,-1.44,-0.16,39.47,11.96,26.7,28.91,-11.62,2.83,56.13,103.53,-196.84,27.99,906.0,27.96,355.0,27.98,31.0,27.94,448.0,27.95,2485.0,0.225,0.305,27.5,224330.0,53.46,28.0,286.0,28.02,108.0,28.01,686.0,28.04,27.0,28.03,80.0,0.148,0.322,28.21,256160.0,252.38,480491.0,135569.4618,5.59,5.34,20220304161403.0,28.11,27.31,28.88,251.84,33.73,-0.11,-0.39,28.0,22.49,0.74,152.64
