A,B,C,D,E,F,G,H,I,J,K,L,LF市盈率,M,N,TTM市盈率,买一,买一量,买三,买三量,买二,买二量,买五,买五量,买四,买四量,买盘大单,买盘小单,今开,内盘,动态市盈率,卖一,卖一量,卖三,卖三量,卖二,卖二量,卖五,卖五量,卖四,卖四量,卖盘大单,卖盘小单,均价,外盘,总市值,成交量,成交额,振幅(%),换手率,时间戳,昨收,最低,最高,流通市值,涨停价,涨跌,涨跌幅(%),现价,跌停价,量比,静态市盈率
-1790.0,0.53,-5.82,1.14,0.0,-480.99,-65.55,2.87,1.36,0.56,7.23,-9.64,10.91,-10.54,-16.82,-2.27,1.77,3501.0,1.75,1659.0,1.76,1163.0,1.73,189.0,1.74,1087.0,0.0,0.38,1.81,38791.0,-8.93,1.78,841.0,1.8,2012.0,1.79,2907.0,1.82,2582.0,1.81,1047.0,0.0,0.62,1.79,23337.0,11.85,62128.0,1114.182,1.66,0.93,20220304155907.0,1.81,1.78,1.81,11.85,1.9,-0.03,-1.66,1.78,1.72,0.58,-2.82
