A,B,C,D,E,F,G,H,I,J,K,L,LF市盈率,M,N,TTM市盈率,买一,买一量,买三,买三量,买二,买二量,买五,买五量,买四,买四量,买盘大单,买盘小单,今开,内盘,动态市盈率,卖一,卖一量,卖三,卖三量,卖二,卖二量,卖五,卖五量,卖四,卖四量,卖盘大单,卖盘小单,均价,外盘,总市值,成交量,成交额,振幅(%),换手率,时间戳,昨收,最低,最高,流通市值,涨停价,涨跌,涨跌幅(%),现价,跌停价,量比,静态市盈率
4108.0,0.32,37.84,18.6,0.0,-19.89,-7.97,6.42,2.1,20.91,12.42,39.9,6.55,100.0,51.62,-32.94,5.61,3679.0,5.59,55.0,5.6,28.0,5.57,101.0,5.58,245.0,0.063,0.473,5.25,77411.0,-89.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464,5.38,83497.0,22.44,160908.0,8661.4124,7.49,4.02,20220304155906.0,5.34,5.21,5.61,22.44,5.61,0.27,5.06,5.61,5.07,1.26,-33.04
