A,B,C,D,E,F,G,H,I,J,K,L,LF市盈率,M,N,TTM市盈率,买一,买一量,买三,买三量,买二,买二量,买五,买五量,买四,买四量,买盘大单,买盘小单,今开,内盘,动态市盈率,卖一,卖一量,卖三,卖三量,卖二,卖二量,卖五,卖五量,卖四,卖四量,卖盘大单,卖盘小单,均价,外盘,总市值,成交量,成交额,振幅(%),换手率,时间戳,昨收,最低,最高,流通市值,涨停价,涨跌,涨跌幅(%),现价,跌停价,量比,静态市盈率
258.0,0.98,12.91,2.71,0.39,15.7,6.27,36.7,25.88,-0.16,6.35,8.13,2.68,64.5,5.24,17.09,31.12,101.0,31.1,90.0,31.11,97.0,31.08,15.0,31.09,26.0,0.089,0.409,31.55,15802.0,14.66,31.13,31.0,31.15,3.0,31.14,2.0,31.18,18.0,31.17,17.0,0.0,0.503,31.38,15346.0,84.59,31148.0,9773.4653,2.25,2.01,20220304161403.0,31.6,31.04,31.75,48.13,37.92,-0.47,-1.49,31.13,25.28,0.68,27.85
