A,B,C,D,E,F,G,H,I,J,K,L,LF市盈率,M,N,TTM市盈率,买一,买一量,买三,买三量,买二,买二量,买五,买五量,买四,买四量,买盘大单,买盘小单,今开,内盘,动态市盈率,卖一,卖一量,卖三,卖三量,卖二,卖二量,卖五,卖五量,卖四,卖四量,卖盘大单,卖盘小单,均价,外盘,总市值,成交量,成交额,振幅(%),换手率,时间戳,昨收,最低,最高,流通市值,涨停价,涨跌,涨跌幅(%),现价,跌停价,量比,静态市盈率
-729.0,0.82,-1.24,14.67,0.0,17.88,1.32,24.97,11.5,9.67,14.6,10.46,315.09,-21.77,-9.69,1761.69,18.37,212.0,18.32,213.0,18.36,768.0,18.29,111.0,18.3,6.0,0.056,0.603,17.25,23967.0,-510.95,18.38,199.0,18.4,1188.0,18.39,557.0,18.42,70.0,18.41,25.0,0.013,0.327,18.04,43734.0,57.24,67701.0,12214.4071,7.67,2.18,20220304161403.0,17.21,17.08,18.4,57.07,18.93,1.16,6.74,18.37,15.49,2.39,701.89
