A,B,C,D,E,F,G,H,I,J,K,L,LF市盈率,M,N,TTM市盈率,买一,买一量,买三,买三量,买二,买二量,买五,买五量,买四,买四量,买盘大单,买盘小单,今开,内盘,动态市盈率,卖一,卖一量,卖三,卖三量,卖二,卖二量,卖五,卖五量,卖四,卖四量,卖盘大单,卖盘小单,均价,外盘,总市值,成交量,成交额,振幅(%),换手率,时间戳,昨收,最低,最高,流通市值,涨停价,涨跌,涨跌幅(%),现价,跌停价,量比,静态市盈率
5755.0,1.31,-7.37,0.74,0.12,15.49,15.02,104.99,33.7,9.33,14.54,-13.16,9.23,56.67,72.76,59.35,81.7,2564.0,81.55,300.0,81.69,1382.0,81.51,609.0,81.54,3100.0,0.005,0.499,79.11,1224078.0,59.35,81.75,300.0,81.8,1000.0,81.79,200.0,81.86,400.0,81.84,300.0,0.0,0.496,81.97,1215329.0,130.72,2439407.0,19995.4411,7.11,2.93,20220304155948.0,80.71,78.21,83.95,68.1,96.85,0.99,1.23,81.7,64.57,0.82,59.35
